品目,品番,商品名,車両メーカー,代表型式,代表車名,純正品番,Uzone品番_純正品番,本体福原加工,クラッチ福原加工,本体,クラッチ,仕切り,保証期間,備考,付属品,注意事項１,注意事項２,在庫フラグ（0：在庫あり、1：要確認）,部品ID1,部品ID2,特徴1,特徴2,特徴3,特徴4,特徴5,特徴6,特徴7,特徴8,特徴9,特徴10
オルタネーター,100211-154R,"スズキオルタ(G) I,C 12/45",ｽｽﾞｷ,CG72V,ｾﾙﾎﾞ,3140085250,50028737,,,,,16400,2年4万km保証,MAXタイプ,,,,1,319.0,,,,,,,,,,,
オルタネーター,A001T34271R,スズキオルタ(G) I.C 12/,ｽｽﾞｷ,L-SS88MF,ｽﾍﾟｸﾄﾛﾝ,3140085310,50028738,,,,,16400,2年4万km保証,MAXタイプ,,,,1,319.0,,,,,,,,,,,
オルタネーター,A007T00492R,スズキオルタ(G) I.C 12/40,ｽｽﾞｷ,DB41T,ｷｬﾘｰ,3140085320,50028739,,,,,16400,2年4万km保証,MAXタイプ,,,,1,319.0,,,,,,,,,,,
オルタネーター,100211-155R,オルタネーター(G) I.C 12/50,ｽｽﾞｷ,JB31W,ｼﾞﾑﾆｰ,3140086010,50028743,,,,,16400,2年4万km保証,MAXタイプ,,,,1,319.0,,,,,,,,,,,
オルタネーター,100211-157R,スズキオルタ(G) I.C 12/60,ｽｽﾞｷ,JB32W,ｼﾞﾑﾆｰ,3140086510,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,LR190-771R,オルタネーター(D)IC　12/90,日産,VWME25,ｺﾓ,5861483820,,,,,,32800,2年4万km保証,MAXタイプ,,こちらのオルタネーターは元々クラッチプーリーが装着されております。最新ヴァージョンはソリッド（固定式）プーリーに変更されております。【メーカー対策済】,現車とプーリーが異なる場合がありますが対策済みですのでご安心下さい。,1,,,,,,,,,,,,
オルタネーター,C003TA1991RL,"ISG（モーター機能付オルタネーター)　純正定価￥132,000",ｽｽﾞｷ,MA36S,ｿﾘｵ,9610081P05,50103866,,,,,66000,1年2万km保証,メーカーリンク品,,メーカーリンク品,商品に走行距離記入用紙が同梱されているので必ずコア返却時に記入してください。記入がない場合は確認のご連絡をさせて頂く場合がございます。,1,319.0,,,,,,,,,,,
オルタネーター,C002TA0691RL,"ISG（モーター機能付オルタネーター)　純正定価￥138,000",ｽｽﾞｷ,MH44S,ﾜｺﾞﾝR,9610085P00,50103877,,,,,60000,1年2万km保証,メーカーリンク品,,メーカーリンク品,商品に走行距離記入用紙が同梱されているので必ずコア返却時に記入してください。未記入の場合は確認のご連絡をさせて頂く場合がございます。,1,319.0,,,,,,,,,,,
オルタネーター,C002TA0791RL,"ISG（モーター機能付オルタネーター)　純正定価￥120,000",ｽｽﾞｷ,MK42S,ｽﾍﾟｰｼｱ,9610085P10,50103878,,,,,60000,1年2万km保証,メーカーリンク品,,メーカーリンク品,商品に走行距離記入用紙が同梱されているので必ずコア返却時に記入してください。未記入の場合は確認のご連絡をさせて頂く場合がございます。,1,319.0,,,,,,,,,,,
オルタネーター,100211-159R,オルタネーター(G) I.C 12/45,ﾏﾂﾀﾞ,ABF-SKP2L,ﾎﾞﾝｺﾞ,A50318300,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,A003TJ0191R,オルタネーター(G) IC 12/110 (パワトラ）,ﾏﾂﾀﾞ,ABF-SKP2T,ﾎﾞﾝｺﾞ,AJ5118300,,,,,,24600,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,100211-908R,オルタネーター (G) I.C 12/50,ﾏﾂﾀﾞ,CY21S,AZ-ﾜｺﾞﾝ,AZ0118300,,,,,,11300,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,A007T02174R,スズキオルタ(G) IC 12/50,ﾏﾂﾀﾞ,PG6SA,AZ1,AZ1018300,,,,,,18800,2年4万km保証,MAXタイプ,,注意：こちらのモデルはベルト滑りを起こしやすいモデルです。ファンベルト摩耗、ベルト張り不足等に特に注意が必要です。オルタネーターとベルトの同時交換をオススメします。,,1,,,,,,,,,,,,
オルタネーター,A005T00972R,オルタネーター(G) I.C 12/50,ﾏﾂﾀﾞ,E-CB2W,ｶﾍﾟﾗ,B11318300B,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,A005T01271R,オルタネーター(G) IC 12/45,三菱,KB-P05T,ﾃﾞﾘｶ,B11518300,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,A005T00877R,オルタネーター(G) I.C 12/65,ﾏﾂﾀﾞ,BG5P,ﾌｧﾐﾘｱ,B36618300E,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,A005T03391R,オルタネ-タ-(G) I.C 12/60,三菱,E-EC5A,ｷﾞｬﾗﾝ,B3C718300B,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,A002TA0791R,オルタネーター(G) IC 12/70,三菱,E-K99W,ﾁｬﾚﾝｼﾞｬｰ,B59518300,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,LR170-759R,オルタネーター(G) IC 12/70,ﾏﾂﾀﾞ,DW5W,ﾃﾞﾐｵ,B5C718300,,,,,,22100,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,A002TB6191R,オルタネーター(G) IC 12/70,ﾏﾂﾀﾞ,DW5W,ﾃﾞﾐｵ,B5D818300A,,,,,,17800,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,A002T13471R,オルタネ-タ-(G) I.C 12/60,三菱,GF-N61W,RVR,B61718300,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
オルタネーター,A005T01577R,オルタネーター(G) I.C 12/60,ﾏﾂﾀﾞ,NA6CE,ﾛｰﾄﾞｽﾀｰ,B61P18300D,,,,,,16400,2年4万km保証,MAXタイプ,,,,1,,,,,,,,,,,,
